S.NO,PRICE,ADDRESS,AREA,LATITUDE,LONGITUDE,BEDROOMS,BATHROOMS,BALCONY,STATUS,NEWOROLD,PARKING,FURNISHED_STATUS,LIFT,LANDMARKS,TYPE_OF_BUILDING,PRICE_SQFT,AREA_TYPE,Zone_Raw
3640,11000000,"Sector 104, Gurgaon., Dhanwapur, Gurgaon, Delhi NCR",1816,28.48438996,77.00030461,3,3,4,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Individual House,6057.268722,Very Large,Gurgaon
3641,12000000,"heera nagar, Sector 11, Gurgaon, Delhi NCR",1350,28.45249176,77.02175903,10,4,4,Ready to Move,Resale,1,Unfurnished,2,Holy kingdom school,Flat,8888.888889,Large,Gurgaon
3642,4000000,"Noida Extension, Noida, Delhi NCR",1106,28.6079894,77.4409944,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3616.636528,Medium,Noida
3643,8500000,"A3-902 Tulip white Sector 69 gurgaon, HR, Sector 69, Gurgaon, Delhi NCR",1326,28.397731,77.036526,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Close to new proposed delhi metro and international school and malls,Flat,6410.25641,Large,Gurgaon
3644,2800000,"Sector 11 Sohna, Gurgaon, Delhi NCR",585,28.414632,77.040691,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4786.324786,Small,Gurgaon
3645,6500000,"Shahdara, New Delhi - East, Delhi NCR",900,28.6824955,77.2671263,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7222.222222,Small,New Delhi - East
3646,9500000,"Syal Bhawan, 1688, Gali Number 20, Rajgarh Colony, near Lal Quarter, Krishna Nagar., Rajgarh Colony, New Delhi - East, Delhi NCR",1100,28.66072273,77.27618408,3,2,1,Ready to Move,New Property,1,Furnished,2,Lal Quarter Krishna Nagar,Individual House,8636.363636,Medium,New Delhi - East
3647,4800000,"Noida Extension, Noida, Delhi NCR",1200,28.568658,77.324739,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4000,Medium,Noida
3648,9500000,"M173a., Sector 51, Gurgaon, Delhi NCR",1300,28.43398444,77.069949,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7307.692308,Large,Gurgaon
3649,6400000,"Omega 1, Greater Noida, Delhi NCR",1700,28.4526453,77.5128146,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3764.705882,Very Large,Greater Noida
3650,4000000,"Sector 10 Vasundhara, Ghaziabad, Delhi NCR",700,28.66301727,77.36760712,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,"Sargam Electronics, Black Vigor Gym",Flat,5714.285714,Small,Ghaziabad
3651,20500000,"A-Block, DDA plots, Sector-19 Dwarka, Delhi Dwarka, Delhi / NCR., Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",1980,28.6347599,77.04908752,4,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Near Vardhman Crown Mall and St. Marys School,Flat,10353.53535,Very Large,New Delhi - Dwarka
3652,5200000,"Sector 77, Noida, Sector 77, Noida, Delhi NCR",955,28.57153784,77.38962228,2,2,4,Ready to Move,Resale,1,Semi-Furnished,2,Distress sale.,Flat,5445.026178,Small,Noida
3653,4000000,"Bhs 12 Scheme, Omicron 1, Greater Noida, Delhi NCR",1291,28.4625634,77.5627065,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3098.373354,Large,Greater Noida
3654,10000000,"Sector 102, Gurgaon, Delhi NCR",1650,28.4763113,76.9716096,3,3,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6060.606061,Large,Gurgaon
3655,5950000,"H-1203 Rishabh cloud 9 Ahinsa Khand 2 Indirapuram Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1144,28.645769,77.38511,2,2,4,Ready to Move,Resale,1,Semi-Furnished,3,Near By DPS School Indirapuram,Flat,5201.048951,Medium,Ghaziabad
3656,3500000,"21st Floor Saffron Tower, Crossings Republik, Ghaziabad, Delhi NCR",1050,28.630654,77.436644,2,2,2,Ready to Move,Resale,1,Semi-Furnished,3,"on new 14lane delhi meerut expressway, next to main circle",Flat,3333.333333,Medium,Ghaziabad
3657,3500000,"Uttam Nagar West, New Delhi - West, Delhi NCR",741,28.621767,77.055846,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4723.346829,Small,New Delhi - West
3658,4000000,"Eta II, Greater Noida, Uttar Pradesh, Eta 2, Greater Noida, Delhi NCR",1165,28.496992,77.537536,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3433.476395,Medium,Greater Noida
3659,7500000,"H no 33, 2nd floor Ashoka 1 sector 34, Sector 34, Faridabad, Delhi NCR",1500,28.467315,77.315462,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,5000,Large,Faridabad
3660,3000000,"Luxuria Estate, NH 24, Ghaziabad, Delhi NCR",858,28.658647,77.4757,2,2,4,Ready to Move,Resale,1,Semi-Furnished,2,St Xaviers School,Flat,3496.503497,Small,Ghaziabad
3661,11700000,"Dwarka Expressway, Gurgaon, Delhi NCR",1700,28.44501114,76.95844269,3,3,4,Ready to Move,New Property,1,Semi-Furnished,2,Dwarka Expressway,Flat,6882.352941,Very Large,Gurgaon
3662,4600000,"Greater Noida West, Greater Noida, Delhi NCR",1245,28.606945,77.45557857,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3694.779116,Medium,Greater Noida
3663,5800000,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",1140,28.5575028,77.38646497,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5087.719298,Medium,Noida
3664,4700000,"mf302, Sector 23 Sanjay Nagar, Ghaziabad, Delhi NCR",1200,28.692787,77.453062,2,2,2,Ready to Move,Resale,2,Furnished,1,"cancer,goverment and priavate hospitals in 500m area from house.",Individual House,3916.666667,Medium,Ghaziabad
3665,3630000,"gh04 sports city, Greater Noida West, Greater Noida, Delhi NCR",1100,28.605958,77.444512,2,2,4,Ready to Move,Resale,1,Semi-Furnished,2,Near panchmukhi hanuman mandir,Flat,3300,Medium,Greater Noida
3666,7150000,"Apex Athena  sector 75 noida, Sector 75, Noida, Delhi NCR",1295,28.576256,77.383182,2,3,5,Ready to Move,Resale,2,Semi-Furnished,2,Jewel of Noida,Flat,5521.235521,Large,Noida
3667,5820000,"Gagan Vihar, Ghaziabad, Delhi NCR",1454,28.7085415,77.3280799,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4002.751032,Large,Ghaziabad
3668,4300000,"Beta 2, Greater Noida, Delhi NCR",1025,28.4849855,77.513434,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4195.121951,Medium,Greater Noida
3669,6200000,"Plot No. 1125/1-3 National Highway 58, Raj Nagar Ext Rd, Ghaziabad, Uttar Pradesh, Raj Nagar Extension, Ghaziabad, Delhi NCR",1485,28.70217,77.430308,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4175.084175,Large,Ghaziabad
3670,7500000,"near Gurudwara, Prem Nagar, Tilak Nagar metro station, New Delhi, Tilak Nagar, New Delhi - West, Delhi NCR",900,28.63478279,77.04907227,2,2,2,Ready to Move,New Property,1,Semi-Furnished,1,Near chhoti sabji mandi,Individual House,8333.333333,Small,New Delhi - West
3671,7000000,"Greater Noida West, Greater Noida, Delhi NCR",1880,28.60483,77.434908,4,3,4,Ready to Move,Resale,1,Semi-Furnished,2,gaur city 2 11th avenue,Individual House,3723.404255,Very Large,Greater Noida
3672,6200000,"Greater Noida West, Greater Noida, Delhi NCR",1670,28.579593,77.445197,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3712.57485,Very Large,Greater Noida
3673,3600000,"S2 1201, sector 78 Zion stone crop, Sector 78, Faridabad, Delhi NCR",1222,28.382088,77.368631,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,2945.99018,Medium,Faridabad
3674,5200000,"Greater Noida West, Noida, Delhi NCR",1190,28.534458,77.409046,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,4369.747899,Medium,Noida
3675,4000000,"Jaypee Greens, Greater Noida, Delhi NCR",1050,28.470013,77.523315,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3809.52381,Medium,Greater Noida
3676,6000000,"Jeevan Park, New Delhi - West, Delhi NCR",900,28.61809921,77.0723877,3,3,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,6666.666667,Small,New Delhi - West
3677,3600000,"AMN0162203 IN AMAN TOWER N16 Jaypee, Sector-151 Noida, jaypee Greens Aman 2, Yamuna Expressway, Greater Noida, Delhi NCR",928,28.31458374,77.55910138,2,2,2,Ready to Move,Resale,1,Semi-Furnished,4,Not Mentioned,Individual House,3879.310345,Small,Greater Noida
3678,5200000,"New Uttam Nagar, New Delhi - West, Delhi NCR",1100,28.61633873,77.06330109,3,2,1,Ready to Move,New Property,1,Semi-Furnished,2,Not Mentioned,Flat,4727.272727,Medium,New Delhi - West
3679,4000000,"Jharoda Majra Burari, New Delhi - North, Delhi NCR",1000,28.7282077,77.2094895,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4000,Medium,New Delhi - North
3680,7500000,"Sector 37C, Gurgaon, Delhi NCR",1361,28.45149078,76.98910785,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5510.653931,Large,Gurgaon
3681,4500000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1350,28.70336119,77.42396147,3,3,3,Ready to Move,New Property,1,Semi-Furnished,2,Not Mentioned,Flat,3333.333333,Large,Ghaziabad
3682,3500000,"Sector 45, Noida, Delhi NCR",850,28.5510984,77.3516,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4117.647059,Small,Noida
3683,2800000,"Devli Extention, New Delhi - South, Delhi NCR",650,28.5059108,77.2370357,2,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,4307.692308,Small,New Delhi - South
3684,5000000,"Shakti Khand 4, Ghaziabad, Delhi NCR",1000,28.6508286,77.3713991,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,5000,Medium,Ghaziabad
3685,4500000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1360,28.69931399,77.40510562,3,2,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3308.823529,Large,Ghaziabad
3686,44000000,"Sector 65, Gurgaon, Delhi NCR",3850,28.401126,77.064923,3,4,3,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Individual House,11428.57143,Very Large,Gurgaon
3687,5500000,"Sector 82, Noida, Delhi NCR",1200,28.52810434,77.38901,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4583.333333,Medium,Noida
3688,3200000,"NH 24, Ghaziabad, Delhi NCR",858,28.519997,77.376873,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Columbia asia hospital,Flat,3729.60373,Small,Ghaziabad
3689,3000000,"ETA 2 Greater Noida near By depot metro station, Eta 2, Greater Noida, Delhi NCR",860,28.495242,77.539336,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3488.372093,Small,Greater Noida
3690,5500000,"Sector 110, Noida, Delhi NCR",988,28.53208958,77.3784309,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5566.801619,Small,Noida
3691,3700000,"Mahagunpuram, Ghaziabad, Delhi NCR",1060,28.666056,77.479854,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Individual House,3490.566038,Medium,Ghaziabad
3692,9000000,"hans enclave, Hans Enclave, Gurgaon, Delhi NCR",1296,28.44577217,77.02575684,9,6,2,Ready to Move,Resale,1,Unfurnished,2,near Rajiv chowk gurugram,Flat,6944.444444,Large,Gurgaon
3693,13900000,"Sector 16B Dwarka, New Delhi - Dwarka, Delhi NCR",1409,28.60501671,77.01670074,2,2,3,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,9865.15259,Large,New Delhi - Dwarka
3694,3400000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1108,28.707505,77.42157217,3,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3068.592058,Medium,Ghaziabad
3695,4500000,"Vaishali, Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",1000,28.64417458,77.33651733,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4500,Medium,Ghaziabad
3696,4500000,"B39/14 Sapna 2 Enclave Ghaziabad, Mandola Vihar Loni sector 5 up Avas Vikas prashad, Loni, Ghaziabad, Delhi NCR",1300,28.79974758,77.26220706,3,3,2,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Individual House,3461.538462,Large,Ghaziabad
3697,6000000,"B block, Indirapuram, Ghaziabad, Delhi NCR",1254,28.634588,77.35554172,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,4784.688995,Large,Ghaziabad
3698,11000000,"502, Sector 83, Gurgaon, Delhi NCR",1900,28.395989,76.973879,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Nearby NH-8 and Dwarka Expressway,Flat,5789.473684,Very Large,Gurgaon
3699,11800000,"Sector 82, Gurgaon, Sector 82, Gurgaon, Delhi NCR",2423,28.392329,76.957142,4,4,3,Ready to Move,Resale,1,Semi-Furnished,2,Nearby NH-8 and Dwarka Expressway,Flat,4869.995873,Very Large,Gurgaon
3700,6300000,"G6, 1403, Greater Noida West, Greater Noida, Delhi NCR",1670,28.579593,77.445197,4,3,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3772.45509,Very Large,Greater Noida
3701,3200000,"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",800,28.6900486,77.3405361,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4000,Small,Ghaziabad
3702,6000000,"New Moti Nagar, New Delhi - West, Delhi NCR",900,28.6621682,77.144011,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,6666.666667,Small,New Delhi - West
3703,3400000,"Chiranjeev Vihar, Ghaziabad, Delhi NCR",950,28.6698529,77.4656257,3,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,3578.947368,Small,Ghaziabad
3704,4800000,"Noida Extension, Greater Noida, Delhi NCR",1125,28.619581,77.422748,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4266.666667,Medium,Greater Noida
3705,3200000,"A block, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",900,28.685969,77.3508975,2,2,1,Ready to Move,Resale,1,Semi-Furnished,0,near pannu chowk and Ram Vatika park and 500 mtr from garima garden,Flat,3555.555556,Small,Ghaziabad
3706,8700000,"sector 21 d faridabad, Sector 21D, Faridabad, Delhi NCR",2000,28.42074896,77.29085019,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4350,Very Large,Faridabad
3707,3400000,"Pratap Nagar, New Delhi - East, Delhi NCR",700,28.6056825,77.2942836,2,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,4857.142857,Small,New Delhi - East
3708,3400000,"Sector 4, Greater Noida, Delhi NCR",935,28.61381527,77.4262691,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3636.363636,Small,Greater Noida
3709,36000000,"B 39 1st floor, Suncity, Gurgaon, Delhi NCR",4520,28.43643188,77.11212921,4,5,3,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,7964.60177,Very Large,Gurgaon
3710,4400000,"Noida-Greater Noida Link Rd, Sector 2, Greater Noida, Uttar Pradesh, Sector 2, Greater Noida, Delhi NCR",1185,28.579593,77.445197,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3713.080169,Medium,Greater Noida
3711,4200000,"Vipin Garden, New Delhi - West, Delhi NCR",1070,28.62132072,77.02810669,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3925.233645,Medium,New Delhi - West
3712,3100000,"Palam Colony, New Delhi - Dwarka, Delhi NCR",850,28.5922719,77.0836826,2,2,1,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Flat,3647.058824,Small,New Delhi - Dwarka
3713,12000000,"Pocket-A, Mayur Vihar 2, New Delhi - East, Delhi NCR",1600,28.61791664,77.298994,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,7500,Large,New Delhi - East
3714,3900000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1100,28.70448263,77.43913302,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Yashoda Superspeciality Hospitals 0.6 kmBig Bazaar 1.5 km,Individual House,3545.454545,Medium,Ghaziabad
3715,4000000,"Sector 6 Vaishali, Ghaziabad, Delhi NCR",900,28.6485885,77.3533389,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4444.444444,Small,Ghaziabad
3716,4100000,"Noida Extension, Noida, Delhi NCR",990,28.605958,77.444512,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,4141.414141,Small,Noida
3717,4500000,"Greater Noida West, Greater Noida, Delhi NCR",1095,28.605958,77.444512,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4109.589041,Medium,Greater Noida
3718,3500000,"Bptp Park Elite Floors, Sector 75, Faridabad, Delhi NCR",1075,28.3679201,77.3459486,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3255.813953,Medium,Faridabad
3719,7500000,"wz 254, street no.9, lajwanti garden, Lajwanti Garden, New Delhi - West, Delhi NCR",1000,28.6127935,77.107449,3,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7500,Medium,New Delhi - West
3720,6000000,"Apricot-601, Paramount GolfForeste, Greater Noida, Zeta, Greater Noida, Delhi NCR",1744,28.507687,77.532312,3,3,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3440.366972,Very Large,Greater Noida
3721,9500000,"Sector 61, Noida, Delhi NCR",1825,28.60082949,77.36909444,4,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5205.479452,Very Large,Noida
3722,3950000,"Crossing Main gate, Crossings Republik, Ghaziabad, Delhi NCR",1120,28.641866,77.413237,2,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Crossing main gate,Flat,3526.785714,Medium,Ghaziabad
3723,7800000,"Omega 2, Greater Noida, Delhi NCR",1740,28.4611974,77.5111725,3,3,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Individual House,4482.758621,Very Large,Greater Noida
3724,2900000,"Shahpur Bamheta, Ghaziabad, Delhi NCR",840,28.6464362,77.4743766,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3452.380952,Small,Ghaziabad
3725,17800000,"Sidhartha Extention, New Delhi 110014, Sidhartha Extention, New Delhi - South, Delhi NCR",2300,28.57868004,77.25524902,4,2,2,Ready to Move,Resale,2,Semi-Furnished,0,Not Mentioned,Flat,7739.130435,Very Large,New Delhi - South
3726,8500000,"Greenfield Colony, Faridabad, Delhi NCR",2337,28.4661095,77.3000508,4,3,2,Ready to Move,Resale,2,Unfurnished,2,Not Mentioned,Flat,3637.141635,Very Large,Faridabad
3727,3200000,"Shalimar Garden Extension 1, Ghaziabad, Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",940,28.69359,77.344376,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3404.255319,Small,Ghaziabad
3728,4450000,"Greater Noida West, Greater Noida, Delhi NCR",1175,28.61356258,77.44361608,3,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Gaur City,Flat,3787.234043,Medium,Greater Noida
3729,8700000,"Sector 51, Gurgaon, Delhi NCR",1100,28.4287815,77.0661409,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7909.090909,Medium,Gurgaon
3730,5500000,"Jalvayu Vihar, Noida, Delhi NCR",960,28.584883,77.3380715,2,2,2,Ready to Move,Resale,1,Furnished,2,Not Mentioned,Flat,5729.166667,Small,Noida
3731,11400000,"Sector 92, Gurgaon, Delhi NCR",1995,28.412413,76.928955,3,4,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5714.285714,Very Large,Gurgaon
3732,9000000,"Sahibabad, Ghaziabad, Delhi NCR",1800,28.6644882,77.3474938,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,5000,Very Large,Ghaziabad
3733,4000000,"Greater Noida West, Greater Noida, Delhi NCR",975,28.561653,77.484242,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4102.564103,Small,Greater Noida
3734,6000000,"Patel Nagar West, New Delhi - West, Delhi NCR",1000,28.65242958,77.1643219,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6000,Medium,New Delhi - West
3735,8800000,"Phi 2, Greater Noida, Delhi NCR",1765,28.47962612,77.53229566,3,3,3,Ready to Move,Resale,1,Semi-Furnished,2,Nearby Wipro Office.,Flat,4985.835694,Very Large,Greater Noida
3736,4000000,"Ghaziabad, Sahibabad, Sahibabad, Ghaziabad, Delhi NCR",850,28.6871082,77.352582,2,2,2,Ready to Move,Resale,4,Semi-Furnished,2,Not Mentioned,Flat,4705.882353,Small,Ghaziabad
3737,4500000,"F1 block South End Apartments Charmwood Village Faridabad, Charmwood Village, Faridabad, Delhi NCR",747,28.49136,77.2907369,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Near by M V N School,Flat,6024.096386,Small,Faridabad
3738,4000000,"SRS Pearl, Faridabad, Delhi NCR",1066,28.414281,77.345609,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,3752.345216,Medium,Faridabad
3739,3520000,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770,28.646286,77.406051,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4571.428571,Small,Ghaziabad
3740,4800000,"Yamuna Expressway, Greater Noida, Delhi NCR",1494,28.432194,77.508042,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3212.851406,Large,Greater Noida
3741,5000000,"Regal Apartment, Shipra Suncity, Ghaziabad, Delhi NCR",1000,28.63581085,77.373909,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5000,Medium,Ghaziabad
3742,5530000,"Sector 137, Noida, Delhi NCR",1045,28.50920801,77.40662554,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5291.866029,Medium,Noida
3743,2400000,"New Panchwati Colony Ghaziabad, New Panchwati Colony, Ghaziabad, Delhi NCR",850,28.64620399,77.44004059,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Near Jindal public school,Flat,2823.529412,Small,Ghaziabad
3744,4250000,"Karva Society Triveni Sangam, Sector 5 Vaishali, Ghaziabad, Delhi NCR",1100,28.64364243,77.34532166,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Mohan Dhaba,Flat,3863.636364,Medium,Ghaziabad
3745,15000000,"H5 sector 25 Noida., Sector 25A, Noida, Delhi NCR",1780,28.62009048,77.34281158,3,3,3,Ready to Move,Resale,1,Furnished,2,Near Spice Mall,Individual House,8426.966292,Very Large,Noida
3746,15000000,"Sector 12, Gurgaon, Delhi NCR",2400,28.46906,77.02811,4,5,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6250,Very Large,Gurgaon
3747,8000000,"Sector 37C, Gurgaon, Delhi NCR",1760,28.449048,76.984185,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4545.454545,Very Large,Gurgaon
3748,3000000,"Bhopura, Ghaziabad, Delhi NCR",965,28.7005505,77.3286995,2,2,3,Ready to Move,Resale,1,Furnished,2,"Bhopura - Loni Road near tilla more P S, Only 3 KM from Delhi Boder",Flat,3108.80829,Small,Ghaziabad
